UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,6,2018,33,4414422,2214590,2199832,1668940,1618015,297074,317098,31452,29301,160138,174311,7052,6543,49934,54564,1712348,1665406,315766,338880,48291,47487,180509,196262,12340,12094,1736685,1767268,1247603,1239311,274925,294170,16272,16701,155498,169838,4895,4898,37492,42350,1279964,1275936,288167,310342,27312,29364,172777,188644,9046,9328,477905,432564,421337,378704,22149,22928,15180,12600,4640,4473,2157,1645,12442,12214,432384,389470,27599,28538,20979,18123,7732,7618,3294,2766
C,6,2018,34,4280068,2139158,2140910,1613914,1574265,282081,306023,30675,28591,158009,172979,6792,6392,47687,52660,1655271,1619908,299711,326522,47012,46551,177604,194352,11896,11910,1678395,1717091,1207582,1202956,260916,283864,15751,16161,153456,168696,4792,4744,35898,40670,1238503,1238051,273422,298969,26530,28624,170073,186895,8796,9134,460763,423819,406332,371309,21165,22159,14924,12430,4553,4283,2000,1648,11789,11990,416768,381857,26289,27553,20482,17927,7531,7457,3100,2776
C,6,2018,35,4345371,2167410,2177961,1639991,1604146,284290,311099,31218,29162,156906,174145,6916,6558,48089,52851,1681673,1649765,301916,331632,47858,47531,176512,195419,12088,12122,1699192,1744284,1226543,1224508,263133,288001,15941,16421,152344,169715,4887,4875,36344,40764,1257788,1259486,275622,303104,27092,29183,168981,187855,8980,9314,468218,433677,413448,379638,21157,23098,15277,12741,4562,4430,2029,1683,11745,12087,423885,390279,26294,28528,20766,18348,7531,7564,3108,2808
C,6,2018,36,4322699,2152113,2170586,1632029,1600921,281605,310290,30381,28379,154561,173143,6905,6432,46632,51421,1672401,1645226,298589,330463,46956,46550,173330,193508,11985,11848,1688227,1736217,1222476,1219893,260513,287667,15470,15674,149994,168598,4861,4704,34913,39681,1252443,1253902,272454,302545,26469,28347,165777,185934,8866,9030,463886,434369,409553,381028,21092,22623,14911,12705,4567,4545,2044,1728,11719,11740,419958,391324,26135,27918,20487,18203,7553,7574,3119,2818
C,6,2018,37,4283681,2129127,2154554,1619871,1591928,279899,310506,29758,28437,146913,167023,6753,6094,45933,50566,1659468,1635620,296657,330493,46220,46330,165374,186763,11795,11429,1671250,1724029,1215039,1214274,259461,287951,15112,15939,142340,162580,4749,4448,34549,38837,1244586,1247608,271305,302547,26138,28400,157941,179402,8731,8756,457877,430525,404832,377654,20438,22555,14646,12498,4573,4443,2004,1646,11384,11729,414882,388012,25352,27946,20082,17930,7433,7361,3064,2673
C,6,2018,38,4353123,2173722,2179401,1650968,1606073,290863,319890,30567,28532,148904,168346,6858,6380,45562,50180,1690327,1649253,307377,339644,47388,46549,166922,187951,11911,11746,1700597,1742550,1233078,1222459,269463,297130,15363,15918,144285,163870,4714,4741,33694,38432,1261928,1255264,280884,311488,26468,28521,159281,180482,8697,9036,473125,436851,417890,383614,21400,22760,15204,12614,4619,4476,2144,1639,11868,11748,428399,393989,26493,28156,20920,18028,7641,7469,3214,2710
C,6,2018,39,4062262,2017733,2044529,1535940,1507772,266536,298840,28044,26433,139408,159375,5975,5723,41830,46386,1572005,1547647,281660,316822,43490,43307,155931,177553,10590,10598,1588654,1637653,1156268,1150797,247301,277527,14466,14608,135290,155242,4176,4179,31153,35300,1182871,1180922,257809,290412,24727,26313,149220,170657,7809,8090,429079,406876,379672,356975,19235,21313,13578,11825,4118,4133,1799,1544,10677,11086,389134,366725,23851,26410,18763,16994,6711,6896,2781,2508
C,6,2018,40,4010567,1990468,2020099,1522385,1496959,258876,290609,27565,26419,135360,155719,5862,5505,40420,44888,1557088,1535371,273262,307855,42686,43114,151475,173304,10154,10165,1561486,1611850,1141845,1137707,240237,269905,14109,14611,131271,151480,4115,4069,29909,34078,1167219,1166615,250144,282172,24156,26209,144751,166414,7491,7817,428982,408249,380540,359252,18639,20704,13456,11808,4089,4239,1747,1436,10511,10810,389869,368756,23118,25683,18530,16905,6724,6890,2663,2348
C,6,2018,41,3943711,1951962,1991749,1493619,1475509,252256,285724,27237,25901,134428,155952,5692,5484,38730,43179,1527006,1512332,265891,302121,41993,42167,149670,172929,9922,10106,1532206,1586834,1120822,1118150,234345,265457,14157,14610,130274,151845,3984,4000,28624,32772,1145199,1145840,243572,277134,24093,25990,143021,166150,7295,7685,419756,404915,372797,357359,17911,20267,13080,11291,4154,4107,1708,1484,10106,10407,381807,366492,22319,24987,17900,16177,6649,6779,2627,2421
C,6,2018,42,3848647,1905407,1943240,1456040,1440082,244766,276795,26454,25148,135669,155366,5317,5219,37161,40630,1488041,1474689,257527,291981,40740,40706,150491,171423,9388,9493,1493636,1544205,1089656,1087174,227450,257093,13599,13910,131701,151282,3780,3831,27450,30915,1113023,1113256,236005,267880,23201,24859,144170,164881,6986,7265,411771,399035,366384,352908,17316,19702,12855,11238,3968,4084,1537,1388,9711,9715,375018,361433,21522,24101,17539,15847,6321,6542,2402,2228
C,6,2018,43,3962204,1967306,1994898,1508328,1483608,251179,282837,26633,25501,140203,158561,5570,5056,35393,39335,1538475,1517018,263208,297287,40598,40706,154273,174189,9506,9122,1551553,1593992,1136469,1127197,234490,264052,13675,14277,136265,154618,4012,3740,26642,30108,1158901,1152494,242851,274295,23213,25001,148286,168037,7182,7017,415753,400906,371859,356411,16689,18785,12958,11224,3938,3943,1558,1316,8751,9227,379574,364524,20357,22992,17385,15705,5987,6152,2324,2105
C,6,2018,44,3823951,1889474,1934477,1448727,1438247,240350,274166,25656,24570,136082,155045,5030,4935,33629,37514,1477355,1469927,251622,287880,39041,39295,149517,169902,8806,8923,1497617,1549365,1097642,1095218,224884,256225,13309,13911,132562,151328,3678,3656,25542,29027,1119151,1119459,232711,266131,22629,24535,144088,164119,6745,6876,391857,385112,351085,343029,15466,17941,12347,10659,3520,3717,1352,1279,8087,8487,358204,350468,18911,21749,16412,14760,5429,5783,2061,2047
C,6,2018,45,3899929,1922506,1977423,1474120,1471145,248119,283356,25481,24941,136357,155952,4988,4866,33441,37163,1502472,1502491,258964,296764,39027,39859,149807,170638,8710,8754,1536573,1595105,1127911,1130411,233022,265791,13495,14240,132837,152168,3684,3630,25624,28865,1149399,1154470,240603,275530,23061,25136,144482,164822,6697,6795,385933,382318,346209,340734,15097,17565,11986,10701,3520,3784,1304,1236,7817,8298,353073,348021,18361,21234,15966,14723,5325,5816,2013,1959
C,6,2018,46,4071458,2010494,2060964,1555612,1548693,255967,291178,25820,25002,134968,153977,4984,4811,33143,37303,1583619,1580128,266581,304311,39700,40452,148030,168492,8684,8781,1629768,1683949,1213882,1212238,241185,274059,13995,14563,131392,150377,3662,3587,25652,29125,1235298,1236495,248735,283558,24043,25965,142702,163000,6670,6850,380726,377015,341730,336455,14782,17119,11825,10439,3576,3600,1322,1224,7491,8178,348321,343633,17846,20753,15657,14487,5328,5492,2014,1931
C,6,2018,47,4298895,2120943,2177952,1658152,1653644,265406,304463,26258,25909,132043,150804,4942,4923,34142,38209,1687078,1685822,276271,317805,40845,42079,145267,165351,8884,9155,1743107,1803186,1318931,1319734,250740,287250,14655,15215,128495,147189,3635,3688,26651,30110,1341284,1344827,258493,297027,25395,27409,139942,159762,6855,7180,377836,374766,339221,333910,14666,17213,11603,10694,3548,3615,1307,1235,7491,8099,345794,340995,17778,20778,15450,14670,5325,5589,2029,1975
C,6,2018,48,4335047,2149002,2186045,1684489,1667695,267623,300610,26345,25516,131817,150427,5195,5033,33533,36764,1712796,1698440,278173,313256,40887,41439,144589,164452,9195,9209,1768602,1817042,1343155,1338182,252805,284024,14489,15297,128278,146762,3882,3840,25993,28937,1364828,1362136,260269,293290,25148,27295,139285,158812,7187,7289,380400,369003,341334,329513,14818,16586,11856,10219,3539,3665,1313,1193,7540,7827,347968,336304,17904,19966,15739,14144,5304,5640,2008,1920
C,6,2018,49,4089113,2020849,2068264,1590587,1585795,246680,278773,24829,24025,123484,141247,4601,4709,30668,33715,1616549,1614025,255921,290041,38617,39155,135089,153843,8147,8476,1670750,1726176,1276107,1280382,233036,263327,14073,14468,120320,137919,3443,3542,23771,26538,1296022,1302367,239450,271458,24272,25945,130350,148848,6352,6667,350099,342088,314480,305413,13644,15446,10756,9557,3164,3328,1158,1167,6897,7177,320527,311658,16471,18583,14345,13210,4739,4995,1795,1809
C,6,2018,50,4013152,1981857,2031295,1560170,1556052,247773,280514,24143,23636,116254,134340,4527,4600,28990,32153,1584518,1582775,256486,291219,37432,38273,127182,146205,7871,8437,1639896,1696926,1253123,1257044,234111,265337,13627,14532,113227,131231,3362,3488,22446,25294,1271709,1277813,240128,273043,23526,25721,122661,141465,6155,6690,341961,334369,307047,299008,13662,15177,10516,9104,3027,3109,1165,1112,6544,6859,312809,304962,16358,18176,13906,12552,4521,4740,1716,1747
C,6,2018,51,4018850,1978005,2040845,1567572,1576373,245601,280540,23561,23541,108687,124727,4556,4529,28028,31135,1591057,1602220,253951,291098,36732,38070,118996,135786,7932,8158,1651251,1718656,1273646,1288269,232793,265859,13754,14803,105756,121759,3431,3433,21871,24533,1291729,1308383,238574,273504,23691,25945,114655,131296,6274,6483,326754,322189,293926,288104,12808,14681,9807,8738,2931,2968,1125,1096,6157,6602,299328,293837,15377,17594,13041,12125,4341,4490,1658,1675
C,6,2018,52,4095994,2016196,2079798,1594709,1604699,255014,289802,24015,23886,110179,126009,4441,4468,27838,30934,1617829,1630330,263308,299946,37446,38750,120163,136965,7841,8127,1692425,1761913,1303823,1320582,241937,275227,14180,15222,107373,122975,3385,3481,21727,24426,1321602,1340576,247658,282544,24452,26781,115966,132376,6232,6526,323771,317885,290886,284117,13077,14575,9835,8664,2806,3034,1056,987,6111,6508,296227,289754,15650,17402,12994,11969,4197,4589,1609,1601
C,6,2018,53,4349189,2138562,2210627,1700773,1717626,267368,303327,24996,25142,112001,127827,4675,4745,28749,31960,1724754,1744037,275623,313699,39117,40839,122315,138859,8159,8530,1813185,1889581,1408182,1430422,254409,288656,15237,16486,109143,124853,3632,3723,22582,25441,1426755,1451178,260146,296201,26032,28861,118100,134368,6545,6910,325377,321046,292591,287204,12959,14671,9759,8656,2858,2974,1043,1022,6167,6519,297999,292859,15477,17498,13085,11978,4215,4491,1614,1620
C,6,2018,54,4395388,2149892,2245496,1719624,1754947,261657,299446,24500,25014,111233,129722,4394,4587,28484,31780,1743298,1781180,269680,309282,38883,41002,121302,140729,7905,8395,1843185,1935965,1444180,1478312,249147,285219,15272,16431,108557,126921,3415,3605,22614,25477,1462754,1499055,254789,292377,26500,29232,117293,136439,6363,6807,306707,309531,275444,276635,12510,14227,9228,8583,2676,2801,979,982,5870,6303,280544,282125,14891,16905,12383,11770,4009,4290,1542,1588
C,6,2018,55,4387308,2141614,2245694,1716939,1761872,257588,295551,24028,24596,110863,127766,4216,4486,27980,31423,1740258,1787690,265227,305376,38156,40667,120812,138388,7568,8188,1850131,1948602,1454815,1496300,245897,282188,15251,16363,108269,124968,3306,3568,22593,25215,1473446,1516752,251319,289329,26512,29227,116995,134162,6187,6686,291483,297092,262124,265572,11691,13363,8777,8233,2594,2798,910,918,5387,6208,266812,270938,13908,16047,11644,11440,3817,4226,1381,1502
C,6,2018,56,4371733,2129852,2241881,1721967,1773483,252166,291790,23395,24401,100610,116978,4258,4376,27456,30853,1744890,1798779,259532,301440,37461,40480,110296,127295,7633,8019,1851585,1958354,1471660,1519889,241043,279276,15081,16463,98212,114321,3417,3475,22172,24930,1489997,1540108,246257,286323,26343,29508,106668,123253,6276,6526,278267,283527,250307,253594,11123,12514,8314,7938,2398,2657,841,901,5284,5923,254893,258671,13275,15117,11118,10972,3628,4042,1357,1493
C,6,2018,57,4419129,2145798,2273331,1740782,1803767,252009,293462,22926,24255,98710,117486,4099,4236,27272,30125,1763500,1828479,259205,302558,37147,40254,108288,127537,7361,7806,1879385,1998001,1501272,1557162,241429,281198,14908,16812,96327,114879,3284,3422,22165,24528,1519508,1577043,246599,287942,26359,29873,104738,123600,6048,6434,266413,275330,239510,246605,10580,12264,8018,7443,2383,2607,815,814,5107,5597,243992,251436,12606,14616,10788,10381,3550,3937,1313,1372
C,6,2018,58,4453472,2167217,2286255,1752887,1807798,257484,298353,23158,24315,102436,121551,4170,4189,27082,30049,1775551,1832327,264562,307653,37271,40289,111979,131439,7406,7723,1901004,2013872,1513523,1564020,246778,286174,15172,16893,100095,118991,3342,3381,22094,24413,1531838,1583684,251858,293073,26587,29936,108514,127533,6081,6362,266213,272383,239364,243778,10706,12179,7986,7422,2341,2560,828,808,4988,5636,243713,248643,12704,14580,10684,10353,3465,3906,1325,1361
C,6,2018,59,4277718,2069279,2208439,1682936,1756495,241222,283009,21085,22717,94991,114381,3785,3857,25260,27980,1703959,1779520,247772,291317,34552,38026,103754,123442,6692,7021,1831133,1959035,1468822,1533046,231557,271851,14070,15893,92871,112058,3062,3158,20751,23029,1485962,1551813,236290,278033,25090,28590,100576,119989,5528,5873,238146,249404,214114,223449,9665,11158,7015,6824,2120,2323,723,699,4509,4951,217997,227707,11482,13284,9462,9436,3178,3453,1164,1148
C,6,2018,60,4260008,2055249,2204759,1677744,1762314,233905,275190,20460,22163,94852,114048,3601,3780,24687,27264,1698262,1784596,240292,283400,33742,37195,103355,122797,6451,6834,1830285,1965194,1475595,1547471,224662,264494,13851,15781,92848,111931,2932,3065,20397,22452,1492396,1565629,229314,270648,24828,28234,100404,119559,5349,5679,224964,239565,202149,214843,9243,10696,6609,6382,2004,2117,669,715,4290,4812,205866,218967,10978,12752,8914,8961,2951,3238,1102,1155
C,6,2018,61,4177903,2006848,2171055,1642513,1737087,226013,271726,19919,21359,91343,111016,3506,3529,23554,26338,1662057,1758731,232175,279516,32854,36355,99237,119039,6188,6528,1793298,1940366,1450786,1530202,217207,261358,13429,15215,89460,108961,2868,2891,19548,21739,1466846,1547851,221731,267173,24160,27767,96506,115945,5189,5450,213550,230689,191727,206885,8806,10368,6490,6144,1883,2055,638,638,4006,4599,195211,210880,10444,12343,8694,8588,2731,3094,999,1078
C,6,2018,62,4039389,1932470,2106919,1583290,1686393,214949,260682,18789,20702,89862,110366,3192,3472,22388,25304,1601939,1707071,220719,268207,31018,35070,97322,118229,5785,6275,1729513,1885040,1401075,1487364,206572,250781,12666,14937,88054,108277,2621,2885,18525,20796,1416362,1504170,210733,256334,22780,26943,94683,115096,4860,5257,202957,221879,182215,199029,8377,9901,6123,5765,1808,2089,571,587,3863,4508,185577,202901,9986,11873,8238,8127,2639,3133,925,1018
C,6,2018,63,3994041,1906141,2087900,1567779,1677486,207284,253055,18034,19602,88447,110283,3080,3353,21517,24121,1585569,1697157,212814,260231,30029,33209,95563,117761,5583,6106,1711670,1873503,1392431,1484173,199355,243934,12511,14286,86756,108388,2554,2772,18063,19950,1407232,1500200,203444,249303,22639,25706,93123,114951,4720,5153,194471,214397,175348,193313,7929,9121,5523,5316,1691,1895,526,581,3454,4171,178337,196957,9370,10928,7390,7503,2440,2810,863,953
C,6,2018,64,3802646,1802276,2000370,1492404,1617067,188841,237018,16465,18244,82091,102559,2760,3092,19715,22390,1508861,1635306,193815,243617,27744,31242,88392,109250,4916,5654,1627442,1803472,1334704,1439395,181570,228672,11586,13424,80673,100823,2302,2552,16607,18606,1348460,1454355,185227,233596,21198,24398,86290,106726,4193,4785,174834,196898,157700,177672,7271,8346,4879,4820,1418,1736,458,540,3108,3784,160401,180951,8588,10021,6546,6844,2102,2524,723,869
C,6,2018,65,3661686,1730457,1931229,1439951,1568782,175041,222247,15285,17051,79167,99159,2677,2907,18336,21083,1455193,1586033,179561,228315,25726,29342,85108,105528,4760,5311,1568807,1746606,1294037,1401850,168430,214389,10835,12652,77770,97579,2263,2430,15472,17706,1306786,1416160,171751,219015,19740,23140,83076,103169,4081,4524,161650,184623,145914,166932,6611,7858,4450,4399,1397,1580,414,477,2864,3377,148407,169873,7810,9300,5986,6202,2032,2359,679,787
C,6,2018,66,3509290,1654645,1854645,1385032,1512490,162911,210765,14003,15917,73298,93408,2466,2733,16935,19332,1399074,1528354,167120,216284,23892,27448,78589,98993,4455,4934,1505261,1683116,1249730,1357406,156966,203371,10082,11870,72044,91925,2094,2306,14345,16238,1261528,1370558,160111,207566,18514,21760,76790,96839,3822,4212,149384,171529,135302,155084,5945,7394,3921,4047,1254,1483,372,427,2590,3094,137546,157796,7009,8718,5378,5688,1799,2154,633,722
C,6,2018,67,3377216,1584531,1792685,1323645,1457363,158464,207217,13515,15275,70494,91886,2314,2516,16099,18428,1337027,1472369,162449,212645,23023,26312,75438,97165,4165,4629,1441289,1626927,1193830,1307490,152688,200178,9819,11279,69307,90374,1982,2130,13663,15476,1205083,1319922,155657,204337,17992,20746,73729,94977,3625,3944,143242,165758,129815,149873,5776,7039,3696,3996,1187,1512,332,386,2436,2952,131944,152447,6792,8308,5031,5566,1709,2188,540,685
C,6,2018,68,3306240,1551935,1754305,1294351,1424927,153129,200149,13175,14584,73388,94347,2383,2548,15509,17750,1307195,1439320,156999,205373,22427,25101,78083,99526,4189,4631,1415139,1594083,1170356,1279816,147587,193235,9693,10980,72286,92952,2000,2169,13217,14931,1181232,1291781,150529,197212,17637,20028,76469,97475,3604,3989,136796,160222,123995,145111,5542,6914,3482,3604,1102,1395,383,379,2292,2819,125963,147539,6470,8161,4790,5073,1614,2051,585,642
C,6,2018,69,3181568,1489045,1692523,1253812,1389399,139040,184538,12221,13566,67402,85997,2250,2425,14320,16598,1265707,1403038,142492,189294,20807,23660,71736,90595,3918,4272,1364699,1545562,1140959,1255983,134155,178393,9037,10256,66360,84778,1915,2069,12273,14083,1151084,1267449,136764,182042,16510,19055,70221,88810,3376,3680,124346,146961,112853,133416,4885,6145,3184,3310,1042,1219,335,356,2047,2515,114623,135589,5728,7252,4297,4605,1515,1785,542,592
C,6,2018,70,3161521,1478456,1683065,1257052,1396899,130390,174445,11458,12847,63769,80560,2034,2219,13753,16095,1268526,1410191,133737,178939,19806,22625,67776,85039,3606,4036,1359716,1541743,1149102,1268429,125754,168646,8547,9779,62804,79375,1736,1889,11773,13625,1158832,1279549,128322,172094,15796,18262,66372,83311,3144,3484,118740,141322,107950,128470,4636,5799,2911,3068,965,1185,298,330,1980,2470,109694,130642,5415,6845,4010,4363,1404,1728,462,552
C,6,2018,71,3207146,1497276,1709870,1291534,1442266,120439,162328,11287,12410,58654,75123,1881,1940,13481,15803,1302883,1455435,123605,166676,19682,22236,62385,79359,3419,3648,1386861,1575842,1190920,1320185,116313,156887,8528,9573,57829,73996,1616,1651,11655,13550,1200686,1331368,118764,160289,15948,18184,61111,77743,2965,3172,110415,134028,100614,122081,4126,5441,2759,2837,825,1127,265,289,1826,2253,102197,124067,4841,6387,3734,4052,1274,1616,454,476
C,6,2018,72,2372975,1097891,1275084,931588,1056167,95470,131982,8573,9813,50280,63108,1701,1766,10279,12248,940175,1066279,97943,135349,14672,17010,53374,66693,2962,3225,1003232,1156877,845301,948530,91794,127021,6295,7360,49578,62164,1470,1525,8794,10277,852611,956925,93644,129548,11602,13517,52341,65299,2577,2824,94659,118207,86287,107637,3676,4961,2278,2453,702,944,231,241,1485,1971,87564,109354,4299,5801,3070,3493,1033,1394,385,401
